Customer_ID,Customer_Name,Total_Orders,Total_Sales,Avg_Order_Value,Customer_Lifetime_Days,Days_Since_Last_Purchase,Ref_Date,Last_Purchase_Date,Pref_Order_Month,Purchase_Frequency,Avg_Browsing_Time,Unique_Products_Purchased,Favorite_Product,Favorite_Top3,Total_Likes,Total_Shares,Total_Add_to_Cart,Total_Engagement_Score,R_Recency_Days_MM,R_Avg_Interval_Days_MM,F_Orders_30d_MM,F_Orders_90d_MM,M_Sales_30d_MM,M_AOV_30d_MM,M_Sales_Var_90d_MM,B_Browse_Count_30d_MM,B_Avg_Browse_Time_30d_MM,B_Depth_30d_MM,C_Top1_Ratio_MM,C_Top3_Coverage_MM,Cluster,Cluster_Label
AN-00731,Allen Ausman,50.0,7907.0,158.14,1038.0,4.0,2024-12-31,2024-12-27,7,0.04816955684007707,24.131999999999998,20.0,Fashion,Fashion:68.0%、Home & Furniture:18.0%、Auto & Accessories:10.0%,41.0,41.0,43.0,125.0,0.9626168224299065,0.604618428836621,0.25,0.3571428571428571,0.24853458382180538,0.824074074074074,0.12242685638658792,0.25,0.8250000000000001,0.3333333333333333,0.6322522522522522,0.7799999999999994,1,低价值客户群
AN-00738,Leon Sissman,90.0,16321.0,181.34444444444443,1044.0,37.0,2024-12-31,2024-11-24,7,0.08620689655172414,21.412222222222223,24.0,Fashion,Fashion:74.4%、Home & Furniture:18.9%、Auto & Accessories:5.6%,63.0,62.0,71.0,196.0,0.6542056074766356,0.9416429876762287,0.0,0.7142857142857142,0.0,0.6821502057613169,0.4331257431928573,0.0,0.0,0.0,0.7416916916916918,0.9388888888888891,3,中等价值客户群
AN-0075,Miranda Ryan,58.0,9998.0,172.3793103448276,1079.0,2.0,2024-12-31,2024-12-29,8,0.05375347544022243,14.23103448275862,23.0,Fashion,Fashion:69.0%、Auto & Accessories:15.5%、Home & Furniture:15.5%,19.0,18.0,26.0,63.0,0.9813084112149533,0.6849712696229602,0.375,0.21428571428571427,0.3710433763188745,0.8194444444444444,0.15743707913730287,0.375,0.4258333333333334,0.5,0.6486486486486487,1.0,1,低价值客户群
AN-008,Dennis Holloman,62.0,9361.0,150.98387096774192,1065.0,16.0,2024-12-31,2024-12-15,8,0.05821596244131456,12.44516129032258,31.0,Home & Furniture,Home & Furniture:43.5%、Fashion:22.6%、Auto & Accessories:21.0%,34.0,28.0,32.0,94.0,0.8504672897196262,0.7374076215579739,0.125,0.14285714285714285,0.12778429073856976,0.8518518518518519,0.009700976143929164,0.125,0.3775,0.16666666666666666,0.21701540249927342,0.29032258064516103,2,中高价值客户群
AN-00837,Mcintosh Van,59.0,9355.0,158.5593220338983,1066.0,16.0,2024-12-31,2024-12-15,1,0.055347091932457786,14.344067796610169,28.0,Fashion,Fashion:40.7%、Auto & Accessories:30.5%、Home & Furniture:28.8%,22.0,21.0,33.0,76.0,0.8504672897196262,0.704597865282695,0.25,0.5714285714285714,0.26201641266119574,0.8773148148148147,0.5268607533708205,0.25,0.35000000000000003,0.3333333333333333,0.16826996488013446,1.0,1,低价值客户群
AN-00865,Harding Tran,52.0,8230.0,158.26923076923077,1064.0,11.0,2024-12-31,2024-12-20,10,0.04887218045112782,23.76153846153846,19.0,Fashion,Fashion:75.0%、Auto & Accessories:15.4%、Home & Furniture:9.6%,40.0,32.0,42.0,114.0,0.897196261682243,0.6160599705635026,0.125,0.5,0.1148886283704572,0.75,0.34042753889350247,0.125,0.5225,0.16666666666666666,0.7511261261261262,1.0,1,低价值客户群
AN-00866,Boyd Chapman,58.0,9873.0,170.22413793103448,1062.0,8.0,2024-12-31,2024-12-23,12,0.054613935969868174,20.901724137931033,18.0,Fashion,Fashion:87.9%、Electronic:5.2%、Auto & Accessories:3.4%,43.0,44.0,51.0,138.0,0.9252336448598131,0.695604139579278,0.625,0.5,0.5879249706916764,0.7712962962962961,0.21224676258233302,0.625,0.5125000000000001,0.8333333333333333,0.9707207207207207,0.8103448275862073,0,高价值客户群
AN-00891,Merritt Ryan,56.0,9882.0,176.46428571428572,1072.0,9.0,2024-12-31,2024-12-22,1,0.05223880597014925,13.512500000000001,25.0,Fashion,Fashion:64.3%、Electronic:16.1%、Auto & Accessories:12.5%,23.0,15.0,31.0,69.0,0.9158878504672897,0.6649678276409676,0.25,0.42857142857142855,0.26318874560375144,0.8819444444444444,0.3867372219348356,0.25,0.52625,0.3333333333333333,0.5691763191763193,0.6071428571428568,1,低价值客户群
AN-00939,Jenkins Brennan,61.0,9449.0,154.9016393442623,1055.0,12.0,2024-12-31,2024-12-19,11,0.05781990521327014,18.81967213114754,21.0,Fashion,Fashion:75.4%、Home & Furniture:13.1%、Auto & Accessories:11.5%,44.0,42.0,45.0,131.0,0.8878504672897196,0.7329755501610422,0.125,0.42857142857142855,0.03634232121922626,0.12962962962962965,0.5409495998608601,0.125,0.1075,0.16666666666666666,0.7580859548072663,1.0,4,低价值潜在流失客户群
AN-00953,Kramer O'Brian,82.0,11995.0,146.28048780487805,1078.0,3.0,2024-12-31,2024-12-28,7,0.07606679035250463,13.41219512195122,27.0,Fashion,Fashion:61.0%、Auto & Accessories:22.0%、Home & Furniture:14.6%,32.0,24.0,38.0,94.0,0.9719626168224299,0.885374228211425,0.125,0.5,0.07151230949589683,0.4074074074074074,0.445881849525186,0.125,0.145,0.16666666666666666,0.5129641836958909,0.8658536585365848,4,低价值潜在流失客户群
AR-001137,Patel Poddar,78.0,12713.0,162.98717948717947,1050.0,31.0,2024-12-31,2024-11-30,1,0.07428571428571429,21.72948717948718,25.0,Fashion,Fashion:66.7%、Home & Furniture:23.1%、Auto & Accessories:10.3%,58.0,48.0,63.0,169.0,0.7102803738317758,0.8736904962808147,0.0,0.42857142857142855,0.0,0.5971628679962013,0.41460401490229976,0.0,0.0,0.0,0.6096096096096095,1.0,3,中等价值客户群
AR-00605,Bishop Dunbar,55.0,9066.0,164.83636363636364,1042.0,39.0,2024-12-31,2024-11-22,3,0.052783109404990404,20.836363636363636,25.0,Fashion,Fashion:54.5%、Home & Furniture:32.7%、Auto & Accessories:12.7%,38.0,30.0,42.0,110.0,0.6355140186915889,0.6719060437942821,0.0,0.3571428571428571,0.0,0.6057239057239057,0.306544396745739,0.0,0.0,0.0,0.4037674037674037,1.0,3,中等价值客户群
AS-00109,Porter Cazamias,42.0,6837.0,162.78571428571428,1080.0,1.0,2024-12-31,2024-12-30,12,0.03888888888888889,20.89761904761905,22.0,Fashion,Fashion:54.8%、Home & Furniture:35.7%、Auto & Accessories:7.1%,29.0,28.0,31.0,88.0,0.9906542056074766,0.42073606085196946,0.25,0.2857142857142857,0.10902696365767878,0.27314814814814814,0.24235645041014173,0.25,0.41,0.3333333333333333,0.4074431574431575,0.8690476190476186,4,低价值潜在流失客户群
AS-001154,Harrington Matthias,69.0,11315.0,163.9855072463768,1065.0,16.0,2024-12-31,2024-12-15,4,0.0647887323943662,18.105797101449276,27.0,Fashion,Fashion:46.4%、Home & Furniture:34.8%、Electronic:10.1%,54.0,45.0,57.0,156.0,0.8504672897196262,0.8014821379072834,0.125,0.14285714285714285,0.04572098475967174,0.20370370370370372,0.6046314771146986,0.125,0.1375,0.16666666666666666,0.2650476563520042,0.5217391304347823,2,中高价值客户群
AS-001329,Brock Lucas,56.0,8250.0,147.32142857142858,1077.0,4.0,2024-12-31,2024-12-27,11,0.051996285979572884,12.296428571428573,27.0,Fashion,Fashion:50.0%、Home & Furniture:25.0%、Electronic:14.3%,26.0,16.0,33.0,75.0,0.9626168224299065,0.661726792413641,0.125,0.2857142857142857,0.12661195779601406,0.8425925925925926,0.17485270505404735,0.125,0.21000000000000002,0.16666666666666666,0.32657657657657657,0.4107142857142856,2,中高价值客户群
AS-001548,Goodman Jas,48.0,7469.0,155.60416666666666,1065.0,16.0,2024-12-31,2024-12-15,11,0.04507042253521127,20.785416666666666,22.0,Fashion,Fashion:62.5%、Home & Furniture:20.8%、Auto & Accessories:14.6%,35.0,31.0,39.0,105.0,0.8504672897196262,0.5520005104195467,0.375,0.42857142857142855,0.2854630715123095,0.5941358024691359,0.15171920615619344,0.375,0.42000000000000004,0.5,0.5388513513513513,0.8854166666666661,0,高价值客户群
AS-002491,Fernandez Elias,59.0,8876.0,150.4406779661017,1070.0,11.0,2024-12-31,2024-12-20,3,0.05514018691588785,21.837288135593223,24.0,Fashion,Fashion:66.1%、Home & Furniture:23.7%、Auto & Accessories:6.8%,40.0,38.0,40.0,118.0,0.897196261682243,0.7021391489033437,0.125,0.42857142857142855,0.14536928487690504,0.9907407407407407,0.33592130534710696,0.125,0.7475,0.16666666666666666,0.6000152695067948,0.8135593220338979,1,低价值客户群
AS-002807,Weeks Thomas,72.0,11557.0,160.51388888888889,1080.0,1.0,2024-12-31,2024-12-30,12,0.06666666666666667,14.316666666666666,32.0,Fashion,Fashion:52.8%、Home & Furniture:26.4%、Electronic:18.1%,28.0,20.0,42.0,90.0,0.9906542056074766,0.8175429845961388,0.875,0.8571428571428571,0.4730363423212192,0.37632275132275134,0.3963963963963964,0.875,0.49178571428571427,1.0,0.37374874874874875,0.8472222222222223,0,高价值客户群
AS-0030,Poole Lucas,86.0,13189.0,153.36046511627907,1065.0,16.0,2024-12-31,2024-12-15,8,0.08075117370892018,19.68720930232558,28.0,Fashion,Fashion:62.8%、Home & Furniture:24.4%、Auto & Accessories:9.3%,63.0,61.0,71.0,195.0,0.8504672897196262,0.9131548664017942,0.125,0.42857142857142855,0.041031652989449004,0.16666666666666669,0.7758511680957618,0.125,0.4475,0.16666666666666666,0.5437879740205322,0.808139534883721,4,低价值潜在流失客户群
AS-00630,Tran Matthias,71.0,11310.0,159.29577464788733,1065.0,7.0,2024-12-31,2024-12-24,5,0.06666666666666667,21.916901408450702,23.0,Fashion,Fashion:66.2%、Home & Furniture:26.8%、Auto & Accessories:7.0%,55.0,51.0,60.0,166.0,0.9345794392523364,0.8174353848350708,0.125,0.2857142857142857,0.13364595545134816,0.8981481481481481,0.4800505203189767,0.125,0.8800000000000001,0.16666666666666666,0.6016368481157213,1.0,1,低价值客户群
AS-00791,Lamb Matthias,72.0,11951.0,165.98611111111111,1081.0,0.0,2024-12-31,2024-12-31,6,0.0666049953746531,13.075,30.0,Fashion,Fashion:62.5%、Home & Furniture:15.3%、Auto & Accessories:13.9%,26.0,22.0,38.0,86.0,1.0,0.8170408523778208,0.625,0.42857142857142855,0.5093786635404455,0.6472222222222221,0.36950298546122556,0.625,0.3360000000000001,0.6666666666666666,0.5388513513513513,0.5416666666666661,0,高价值客户群
AS-00817,Holloway Lucas,50.0,8228.0,164.56,1080.0,1.0,2024-12-31,2024-12-30,12,0.046296296296296294,13.284,22.0,Fashion,Fashion:60.0%、Auto & Accessories:26.0%、Home & Furniture:10.0%,20.0,12.0,25.0,57.0,0.9906542056074766,0.5740600966932539,0.5,0.5,0.5216881594372802,0.8726851851851851,0.29515887617517533,0.5,0.5118750000000001,0.5,0.49639639639639643,0.7799999999999994,0,高价值客户群
AS-00859,Wise Koutras,74.0,11774.0,159.1081081081081,1079.0,2.0,2024-12-31,2024-12-29,1,0.0685820203892493,12.99189189189189,27.0,Fashion,Fashion:56.8%、Home & Furniture:24.3%、Auto & Accessories:17.6%,32.0,29.0,37.0,98.0,0.9813084112149533,0.8328889706107689,0.375,0.5,0.32063305978898005,0.6867283950617284,0.2590334479116838,0.375,0.37083333333333335,0.5,0.44131969807645477,0.9256756756756754,0,高价值客户群
AS-00993,Adams Barchas,35.0,4742.0,135.4857142857143,1008.0,70.0,2024-12-31,2024-10-22,3,0.034722222222222224,21.70857142857143,21.0,Home & Furniture,Home & Furniture:51.4%、Fashion:34.3%、Auto & Accessories:14.3%,25.0,22.0,25.0,72.0,0.3457943925233645,0.30288699800925656,0.0,0.07142857142857142,0.0,0.4698412698412699,0.0,0.0,0.0,0.0,0.35083655083655074,1.0,3,中等价值客户群
AT-00269,Gilbert Farhat,49.0,8123.0,165.77551020408163,1073.0,8.0,2024-12-31,2024-12-23,12,0.045666356011183594,21.80816326530612,20.0,Fashion,Fashion:77.6%、Auto & Accessories:10.2%、Home & Furniture:8.2%,35.0,32.0,36.0,103.0,0.9252336448598131,0.5628887222936201,0.375,0.2857142857142857,0.15885111371629543,0.26080246913580246,0.11987826752927425,0.375,0.67,0.5,0.794447508733223,0.7755102040816322,4,低价值潜在流失客户群
AU-001345,Jimenez Gastineau,49.0,6679.0,136.30612244897958,1075.0,6.0,2024-12-31,2024-12-25,8,0.045581395348837206,20.408163265306122,23.0,Fashion,Fashion:65.3%、Home & Furniture:22.4%、Electronic:8.2%,40.0,31.0,42.0,113.0,0.9439252336448598,0.5614032478144289,0.125,0.14285714285714285,0.03634232121922626,0.12962962962962965,0.7404988881498948,0.125,0.7150000000000001,0.16666666666666666,0.5865048722191579,0.7755102040816322,4,低价值潜在流失客户群
AU-00232,Shelton Gastineau,61.0,10464.0,171.54098360655738,1062.0,14.0,2024-12-31,2024-12-17,4,0.05743879472693032,20.891803278688528,24.0,Fashion,Fashion:75.4%、Auto & Accessories:13.1%、Home & Furniture:6.6%,42.0,41.0,46.0,129.0,0.8691588785046729,0.7288162216193061,0.25,0.5714285714285714,0.2555685814771395,0.8518518518518519,0.23665947827021652,0.25,0.205,0.16666666666666666,0.7580859548072663,0.7295081967213113,1,低价值客户群
AU-003823,Horton Gastineau,47.0,7823.0,166.4468085106383,1073.0,8.0,2024-12-31,2024-12-23,8,0.04380242311276794,22.570212765957447,20.0,Fashion,Fashion:76.6%、Home & Furniture:14.9%、Auto & Accessories:6.4%,37.0,37.0,37.0,111.0,0.9252336448598131,0.5282384154203066,0.5,0.7857142857142857,0.3018757327080891,0.4386574074074074,0.34278485041145196,0.5,0.628125,0.6666666666666666,0.7782250335441825,0.8829787234042552,0,高价值客户群
AY-001765,Weber Halladay,101.0,16632.0,164.67326732673268,1076.0,7.0,2024-12-31,2024-12-24,3,0.09386617100371747,20.44158415841584,26.0,Fashion,Fashion:70.3%、Home & Furniture:20.8%、Auto & Accessories:6.9%,66.0,61.0,70.0,197.0,0.9345794392523364,0.9762368508734351,0.625,0.7857142857142857,0.5052754982415005,0.6407407407407408,0.37781416670983486,0.625,0.41250000000000003,0.6666666666666666,0.6712603692801711,0.891089108910891,0,高价值客户群
AY-002039,Dickerson Moray,63.0,10532.0,167.17460317460316,1078.0,2.0,2024-12-31,2024-12-29,5,0.05844155844155844,21.34285714285714,25.0,Fashion,Fashion:73.0%、Home & Furniture:14.3%、Electronic:11.1%,49.0,42.0,54.0,145.0,0.9813084112149533,0.7399716557727181,0.5,0.5714285714285714,0.339390386869871,0.5127314814814814,0.37075834223485227,0.5,0.39812500000000006,0.6666666666666666,0.7174317174317173,0.9126984126984121,0,高价值客户群
AY-00265,Wolf Murray,59.0,10064.0,170.57627118644066,1066.0,16.0,2024-12-31,2024-12-15,2,0.055347091932457786,19.2864406779661,23.0,Fashion,Fashion:66.1%、Home & Furniture:23.7%、Auto & Accessories:6.8%,46.0,43.0,51.0,140.0,0.8504672897196262,0.704597865282695,0.125,0.07142857142857142,0.07151230949589683,0.4074074074074074,0.0,0.125,0.22999999999999998,0.16666666666666666,0.6000152695067948,0.8135593220338979,3,中等价值客户群
AY-002891,Kirk Murray,63.0,10802.0,171.46031746031747,1076.0,5.0,2024-12-31,2024-12-26,6,0.05855018587360595,19.942857142857143,21.0,Fashion,Fashion:76.2%、Home & Furniture:12.7%、Electronic:6.3%,51.0,43.0,52.0,146.0,0.9532710280373832,0.7411217005308017,0.25,0.5,0.19636576787807736,0.6180555555555556,0.24273444791182086,0.25,0.26375000000000004,0.3333333333333333,0.7713427713427712,0.7380952380952381,1,低价值客户群
AY-005289,Melton Ordway,66.0,10841.0,164.25757575757575,1066.0,15.0,2024-12-31,2024-12-16,1,0.06191369606003752,12.095454545454544,27.0,Fashion,Fashion:65.2%、Electronic:19.7%、Home & Furniture:13.6%,23.0,22.0,29.0,74.0,0.8598130841121495,0.7751630253700796,0.125,0.21428571428571427,0.09320046893317702,0.5787037037037037,0.10092120457519413,0.125,0.2,0.16666666666666666,0.5838793338793338,0.916666666666667,1,低价值客户群
AY-00711,Morrow Murray,61.0,8921.0,146.24590163934425,1016.0,65.0,2024-12-31,2024-10-27,3,0.060039370078740155,21.052459016393442,27.0,Fashion,Fashion:57.4%、Home & Furniture:29.5%、Auto & Accessories:8.2%,42.0,37.0,44.0,123.0,0.39252336448598135,0.7561489520364288,0.0,0.07142857142857142,0.0,0.5196569520340011,0.0,0.0,0.0,0.0,0.4518534928370993,0.7295081967213113,3,中等价值客户群
AY-00829,Lowe Gannaway,61.0,9751.0,159.85245901639345,1034.0,16.0,2024-12-31,2024-12-15,7,0.05899419729206963,13.839344262295082,24.0,Fashion,Fashion:49.2%、Home & Furniture:31.1%、Auto & Accessories:19.7%,20.0,20.0,35.0,75.0,0.8504672897196262,0.7454535357862504,0.125,0.5714285714285714,0.07268464243845252,0.4166666666666667,0.395959718107369,0.125,0.34500000000000003,0.16666666666666666,0.3126569192142963,1.0,4,低价值潜在流失客户群
AY-00848,Monroe Murray,65.0,10041.0,154.47692307692307,1065.0,16.0,2024-12-31,2024-12-15,5,0.06103286384976526,19.9,27.0,Fashion,Fashion:52.3%、Home & Furniture:29.2%、Auto & Accessories:9.2%,48.0,47.0,50.0,145.0,0.8504672897196262,0.7665844102527488,0.125,0.2857142857142857,0.07268464243845252,0.4166666666666667,0.3275490255356028,0.125,1.0,0.16666666666666666,0.3657657657657658,0.49230769230769234,4,低价值潜在流失客户群
BB-0042654,Landry Stobb,52.0,8107.0,155.90384615384616,1079.0,2.0,2024-12-31,2024-12-29,10,0.04819277108433735,19.01923076923077,18.0,Fashion,Fashion:75.0%、Home & Furniture:25.0%,40.0,37.0,43.0,120.0,0.9813084112149533,0.6055742683574454,0.25,0.42857142857142855,0.10961313012895661,0.27546296296296297,0.38992609313265536,0.25,0.75,0.3333333333333333,0.7511261261261262,1.0,4,低价值潜在流失客户群
BE-00457,French Liebe,57.0,9620.0,168.7719298245614,1072.0,9.0,2024-12-31,2024-12-22,2,0.05317164179104478,13.554385964912282,23.0,Fashion,Fashion:56.1%、Auto & Accessories:29.8%、Home & Furniture:14.0%,26.0,18.0,39.0,83.0,0.9158878504672897,0.6773763625113047,0.125,0.3571428571428571,0.041031652989449004,0.16666666666666669,0.39721439560365734,0.125,0.4225,0.16666666666666666,0.430851904536115,1.0,4,低价值潜在流失客户群
BS-001415,Ortega Jacobs,82.0,13078.0,159.4878048780488,1042.0,36.0,2024-12-31,2024-11-25,10,0.07869481765834933,12.88170731707317,28.0,Fashion,Fashion:67.1%、Auto & Accessories:19.5%、Home & Furniture:11.0%,40.0,19.0,38.0,97.0,0.6635514018691588,0.9012192893228006,0.0,0.7142857142857142,0.0,0.5809620596205962,0.5442704449415858,0.0,0.0,0.0,0.6165128543177325,0.8658536585365848,3,中等价值客户群
BS-002403,Hampton Jacobs,36.0,4997.0,138.80555555555554,1043.0,8.0,2024-12-31,2024-12-23,11,0.03451581975071908,20.211111111111112,20.0,Fashion,Fashion:61.1%、Home & Furniture:19.4%、Auto & Accessories:11.1%,25.0,16.0,31.0,72.0,0.9252336448598131,0.2974344328621066,0.125,0.14285714285714285,0.13012895662368112,0.8703703703703702,0.5043701419540346,0.125,0.16000000000000003,0.16666666666666666,0.5152652652652654,0.5416666666666661,1,低价值客户群
BS-00346,Patton Jacobs,91.0,13609.0,149.54945054945054,1079.0,2.0,2024-12-31,2024-12-29,10,0.08433734939759036,12.319780219780219,34.0,Fashion,Fashion:47.3%、Home & Furniture:20.9%、Auto & Accessories:18.7%,38.0,35.0,51.0,124.0,0.9813084112149533,0.9324252569004818,0.375,0.3571428571428571,0.26025791324736225,0.5277777777777777,0.16495851556254243,0.375,0.26833333333333337,0.5,0.2799227799227799,0.27472527472527464,2,中高价值客户群
BS-00831,Joseph Jacobs,83.0,13172.0,158.6987951807229,1066.0,5.0,2024-12-31,2024-12-26,5,0.07786116322701689,21.53253012048193,27.0,Fashion,Fashion:60.2%、Home & Furniture:30.1%、Auto & Accessories:6.0%,58.0,58.0,61.0,177.0,0.9532710280373832,0.8963777428721025,0.25,0.7857142857142857,0.1447831184056272,0.4143518518518518,0.5886705386400323,0.25,0.7800000000000001,0.3333333333333333,0.5004884402474765,0.8012048192771086,4,低价值潜在流失客户群
BS-00975,Swanson Jacobs,87.0,13184.0,151.54022988505747,1067.0,14.0,2024-12-31,2024-12-17,2,0.08153701968134958,22.072413793103447,24.0,Fashion,Fashion:65.5%、Home & Furniture:19.5%、Auto & Accessories:11.5%,59.0,58.0,66.0,183.0,0.8691588785046729,0.9175198447619901,0.25,0.5714285714285714,0.11840562719812425,0.3101851851851852,0.29998958690233857,0.25,0.54125,0.3333333333333333,0.5900900900900901,0.8103448275862073,4,低价值潜在流失客户群
BY-001042,Bailey Bixby,75.0,12270.0,163.6,1067.0,3.0,2024-12-31,2024-12-28,8,0.07029053420805999,12.136000000000001,28.0,Fashion,Fashion:61.3%、Home & Furniture:20.0%、Auto & Accessories:17.3%,30.0,12.0,36.0,78.0,0.9719626168224299,0.8457913146617988,0.125,0.2857142857142857,0.049824150058616644,0.2361111111111111,0.4265742252319434,0.125,0.44000000000000006,0.16666666666666666,0.5190390390390389,0.9266666666666667,4,低价值潜在流失客户群
BY-00990,Todd Hughsby,74.0,11942.0,161.3783783783784,1076.0,5.0,2024-12-31,2024-12-26,10,0.0687732342007435,22.13783783783784,23.0,Fashion,Fashion:73.0%、Home & Furniture:18.9%、Auto & Accessories:8.1%,56.0,47.0,56.0,159.0,0.9532710280373832,0.834354096124492,0.25,0.5,0.2702227432590856,0.9097222222222221,0.3601047973051808,0.25,0.52375,0.3333333333333333,0.7167031896761626,1.0,1,低价值客户群
CE-00202,Hunter Chance,68.0,10506.0,154.5,1045.0,5.0,2024-12-31,2024-12-26,9,0.06507177033492823,12.211764705882352,33.0,Fashion,Fashion:41.2%、Home & Furniture:32.4%、Auto & Accessories:16.2%,29.0,17.0,32.0,78.0,0.9532710280373832,0.8037905574227961,0.25,0.2857142857142857,0.16295427901524032,0.4861111111111111,0.47276807008350624,0.25,0.49500000000000005,0.3333333333333333,0.17673555908850025,0.4338235294117645,2,中高价值客户群
CE-003220,Kane Wallace,38.0,5697.0,149.92105263157896,983.0,98.0,2024-12-31,2024-09-24,1,0.038657171922685654,20.907894736842106,22.0,Fashion,Fashion:52.6%、Home & Furniture:31.6%、Auto & Accessories:13.2%,30.0,24.0,29.0,83.0,0.0841121495327104,0.41267513408024614,0.0,0.0,0.0,0.5366715399610136,0.0,0.0,0.0,0.0,0.37126600284495015,0.8552631578947372,3,中等价值客户群
CE-004243,Mendez Grace,52.0,8698.0,167.26923076923077,1042.0,39.0,2024-12-31,2024-11-22,8,0.04990403071017274,22.14423076923077,23.0,Fashion,Fashion:73.1%、Home & Furniture:17.3%、Electronic:5.8%,36.0,32.0,42.0,110.0,0.6355140186915889,0.6314390004657202,0.0,0.2857142857142857,0.0,0.6169871794871795,0.2712175262510833,0.0,0.0,0.0,0.7184684684684683,0.7884615384615383,3,中等价值客户群
