Customer ID,Customer Name,Segment,Country,Region,City,State,Gender,Age,Age Group,Education,Marital Status,Total_Orders,Total_Quantity,Total_Sales,Total_Profit,Total_Discount_Amount,Total_Net_Sales,Total_Shipping_Cost,Avg_Discount,First_Purchase_Date,Last_Purchase_Date,Customer_Lifetime_Days,Purchase_Days,Avg_Purchase_Interval_Days,Favorite_Product,Unique_Products_Purchased,Avg_Browsing_Time,Total_Likes,Total_Shares,Total_Add_to_Cart,Total_Engagement_Score,Critical_Orders,High_Orders,Low_Orders,Medium_Orders,Month_1_Orders,Month_2_Orders,Month_3_Orders,Month_4_Orders,Month_5_Orders,Month_6_Orders,Month_7_Orders,Month_8_Orders,Month_9_Orders,Month_10_Orders,Month_11_Orders,Month_12_Orders,Avg_Order_Value,Avg_Order_Profit,Avg_Order_Quantity,Profit_Margin,Shipping_Cost_Ratio,Discount_Ratio,Purchase_Frequency,Browsing_Time_per_Order,Days_Since_Last_Purchase,Monetary_Value,Purchase_Frequency_RFM,Cluster
AN-0075,Miranda Ryan,Home Office,United States,East,Providence,Rhode Island,Male,23,18-24,Associate Degree,Married,58,168.0,9998.0,5016.2,293.69,9704.31,501.9,0.0298275862068965,2022-01-15,2024-12-29,1079,56,18.92982456140351,Running Shoes,23,14.23103448275862,19,18,26,63,2,15,0,41,6,3,3,6,5,4,2,10,4,2,5,8,172.38,86.49,2.9,0.5017,0.0502,0.0294,0.0538,14.23,2,9998.0,58,1
AN-008,Dennis Holloman,Corporate,China,North Asia,Suzhou,Anhui,Male,18,18-24,High School,Single,62,204.0,9361.0,4292.0,305.46,9055.54,429.4,0.0317741935483871,2022-01-15,2024-12-15,1065,56,17.459016393442624,Towels,31,12.44516129032258,34,28,32,94,20,19,3,20,5,5,6,2,5,7,6,9,4,2,4,7,150.98,69.23,3.29,0.4585,0.0459,0.0326,0.0582,12.45,16,9361.0,62,2
AN-00837,Mcintosh Van,Home Office,France,Central,Carcassonne,Languedoc-Roussillon,Male,33,25-34,Bachelor,Single,59,167.0,9355.0,4616.0,261.78000000000003,9093.22,461.5,0.0284745762711864,2022-01-14,2024-12-15,1066,48,18.379310344827587,Car Pillow & Neck Rest,28,14.344067796610169,22,21,33,76,12,26,2,19,7,4,7,5,7,5,3,3,3,7,6,2,158.56,78.24,2.83,0.4934,0.0493,0.028,0.0553,14.34,16,9355.0,59,1
AN-00865,Harding Tran,Corporate,Mexico,North,Gómez Palacio,Durango,Female,20,18-24,Associate Degree,Married,52,162.0,8230.0,3582.5,257.64,7972.36,358.2,0.0323076923076923,2022-01-21,2024-12-20,1064,44,20.862745098039216,Titak watch,19,23.76153846153846,40,32,42,114,3,17,1,31,6,4,3,4,3,2,7,5,3,10,4,1,158.27,68.89,3.12,0.4353,0.0435,0.0313,0.0489,23.76,11,8230.0,52,3
AN-00866,Boyd Chapman,Consumer,Vietnam,Southeast Asia,Ho Chi Minh City,Ho Chí Minh City,Female,40,35-49,Master,Married,58,172.0,9873.0,4784.4,295.03,9577.97,478.8,0.0310344827586206,2022-01-26,2024-12-23,1062,55,18.63157894736842,Sports Wear,18,20.901724137931037,43,44,51,138,2,16,2,38,3,3,5,3,6,4,5,5,2,4,6,12,170.22,82.49,2.97,0.4846,0.0485,0.0299,0.0546,20.9,8,9873.0,58,3
AN-00891,Merritt Ryan,Consumer,Spain,South,Pamplona,Navarra,Male,33,25-34,Bachelor,Married,56,175.0,9882.0,4589.6,283.5,9598.5,458.9,0.0283928571428571,2022-01-15,2024-12-22,1072,50,19.49090909090909,Fossil Watch,25,13.5125,23,15,31,69,7,16,1,32,8,5,2,4,3,7,7,7,1,2,4,6,176.46,81.96,3.12,0.4644,0.0464,0.0287,0.0522,13.51,9,9882.0,56,1
AN-00939,Jenkins Brennan,Corporate,United States,South,Smyrna,Tennessee,Female,27,25-34,Bachelor,Single,61,183.0,9449.0,4214.4,270.58,9178.42,421.4,0.0293442622950819,2022-01-29,2024-12-19,1055,56,17.583333333333332,Titak watch,21,18.81967213114754,44,42,45,131,1,13,18,29,4,3,6,6,6,3,4,3,4,6,10,6,154.9,69.09,3.0,0.446,0.0446,0.0286,0.0578,18.82,12,9449.0,61,3
AN-00953,Kramer O'Brian,Consumer,South Korea,North Asia,Seoul,Seoul,Male,18,18-24,High School,Single,82,253.0,11995.0,5373.1,341.99,11653.01,537.3,0.0297560975609756,2022-01-15,2024-12-28,1078,65,13.308641975308642,Sneakers,27,13.41219512195122,32,24,38,94,17,18,0,47,7,5,5,4,3,8,11,11,8,7,9,4,146.28,65.53,3.09,0.4479,0.0448,0.0285,0.0761,13.41,3,11995.0,82,2
AR-001137,Patel Poddar,Consumer,Algeria,Africa,Guelma,Guelma,Female,37,35-49,Doctorate,Married,78,243.0,12713.0,6013.4,356.16,12356.84,601.1,0.0284615384615384,2022-01-15,2024-11-30,1050,64,13.636363636363637,Running Shoes,25,21.72948717948718,58,48,63,169,9,27,6,36,11,6,7,7,5,9,6,4,6,4,9,4,162.99,77.09,3.12,0.473,0.0473,0.028,0.0743,21.73,31,12713.0,78,0
AR-00605,Bishop Dunbar,Home Office,Guatemala,Central,Villa Nueva,Guatemala,Female,31,25-34,Bachelor,Married,55,163.0,9066.0,4256.4,292.95,8773.05,426.1,0.0321818181818181,2022-01-15,2024-11-22,1042,44,19.296296296296298,Titak watch,25,20.83636363636364,38,30,42,110,3,19,0,33,6,4,8,2,2,4,7,5,3,7,1,6,164.84,77.39,2.96,0.4695,0.047,0.0323,0.0528,20.84,39,9066.0,55,4
AS-00109,Porter Cazamias,Consumer,China,North Asia,Shanghai,Shanghai,Female,46,35-49,Doctorate,Single,42,130.0,6837.0,3303.4,197.1,6639.9,330.4,0.0283333333333333,2022-01-15,2024-12-30,1080,41,26.341463414634145,Jeans,22,20.89761904761905,29,28,31,88,3,16,3,20,1,3,3,6,4,2,3,3,5,3,2,7,162.79,78.65,3.1,0.4832,0.0483,0.0288,0.0389,20.9,1,6837.0,42,3
AS-001154,Harrington Matthias,Corporate,Sweden,North,Stockholm,Stockholm,Female,30,25-34,Bachelor,Married,69,196.0,11315.0,5685.2,296.65,11018.35,568.9,0.0266666666666666,2022-01-15,2024-12-15,1065,58,15.661764705882351,Casula Shoes,27,18.10579710144928,54,45,57,156,3,30,2,34,9,2,5,12,2,4,5,7,9,5,5,4,163.99,82.39,2.84,0.5024,0.0503,0.0262,0.0648,18.11,16,11315.0,69,0
AS-001329,Brock Lucas,Consumer,South Africa,Africa,Durban,Kwazulu-natal,Male,29,25-34,Master,Single,56,182.0,8250.0,3423.9,271.04,7978.96,342.2,0.03125,2022-01-15,2024-12-27,1077,51,19.581818181818186,Fossil Watch,27,12.296428571428573,26,16,33,75,3,14,7,32,7,3,2,6,3,5,5,7,3,4,8,3,147.32,61.14,3.25,0.415,0.0415,0.0329,0.052,12.3,4,8250.0,56,1
AS-001548,Goodman Jas,Consumer,Poland,EMEA,Siedlce,Masovia,Female,50,50-64,Doctorate,Married,48,143.0,7469.0,3485.2,244.08,7224.92,348.4,0.033125,2022-01-15,2024-12-15,1065,40,22.659574468085108,Fossil Watch,22,20.785416666666663,35,31,39,105,6,15,1,26,3,3,5,3,4,5,1,6,1,4,9,4,155.6,72.61,2.98,0.4666,0.0466,0.0327,0.0451,20.79,16,7469.0,48,3
AS-002491,Fernandez Elias,Corporate,Democratic Republic of the Congo,Africa,Kinshasa,Kinshasa,Female,49,35-49,Doctorate,Married,59,183.0,8876.0,4123.4,271.49,8604.51,411.8,0.0306779661016949,2022-01-15,2024-12-20,1070,46,18.448275862068964,Suits,24,21.837288135593223,40,38,40,118,12,8,6,33,3,4,12,8,3,3,4,1,3,9,5,4,150.44,69.89,3.1,0.4646,0.0464,0.0306,0.0551,21.84,11,8876.0,59,3
AS-002807,Weeks Thomas,Home Office,United States,Central,Ann Arbor,Michigan,Male,23,18-24,Bachelor,Single,72,218.0,11557.0,5104.9,376.32,11180.68,510.6,0.0334722222222222,2022-01-15,2024-12-30,1080,57,15.211267605633802,Shirts,32,14.316666666666666,28,20,42,90,7,19,6,40,4,4,3,7,7,8,4,4,3,9,8,11,160.51,70.9,3.03,0.4417,0.0442,0.0326,0.0667,14.32,1,11557.0,72,2
AS-0030,Poole Lucas,Corporate,Indonesia,Southeast Asia,Palembang,Sumatera Selatan,Female,23,18-24,High School,Single,86,269.0,13189.0,5870.9,400.8,12788.2,587.4,0.0305813953488372,2022-01-15,2024-12-15,1065,64,12.529411764705882,Formal Shoes,28,19.68720930232558,63,61,71,195,8,20,0,58,8,7,10,3,8,6,10,11,6,10,4,3,153.36,68.27,3.13,0.4451,0.0445,0.0304,0.0808,19.69,16,13189.0,86,0
AS-00630,Tran Matthias,Consumer,Spain,South,Ponferrada,Castile and León,Female,40,35-49,Master,Married,71,218.0,11310.0,5434.4,363.58,10946.42,543.6,0.0323943661971831,2022-01-24,2024-12-24,1065,60,15.214285714285714,Running Shoes,23,21.916901408450705,55,51,60,166,2,19,6,44,4,7,6,4,12,4,8,5,6,3,5,7,159.3,76.54,3.07,0.4805,0.0481,0.0321,0.0667,21.92,7,11310.0,71,0
AS-00791,Lamb Matthias,Consumer,Ukraine,EMEA,Sumy,Sumy,Male,25,25-34,High School,Single,72,215.0,11951.0,5586.7,401.21,11549.79,558.6,0.0340277777777777,2022-01-15,2024-12-31,1081,61,15.225352112676056,Jeans,30,13.075,26,22,38,86,5,34,1,32,5,8,6,2,2,13,4,4,10,5,4,9,165.99,77.59,2.99,0.4675,0.0467,0.0336,0.0666,13.08,0,11951.0,72,2
AS-00817,Holloway Lucas,Consumer,New Zealand,Oceania,Auckland,Auckland,Male,23,18-24,Bachelor,Married,50,144.0,8228.0,3980.0,232.91,7995.09,398.0,0.03,2022-01-15,2024-12-30,1080,41,22.040816326530614,Shirts,22,13.284,20,12,25,57,7,21,0,22,5,3,4,6,6,3,2,3,5,4,2,7,164.56,79.6,2.88,0.4837,0.0484,0.0283,0.0463,13.28,1,8228.0,50,1
AS-00859,Wise Koutras,Corporate,United Kingdom,North,Liverpool,England,Male,21,18-24,High School,Single,74,216.0,11774.0,5672.3,350.7,11423.3,567.4,0.0289189189189189,2022-01-15,2024-12-29,1079,65,14.780821917808218,Formal Shoes,27,12.99189189189189,32,29,37,98,9,27,0,38,10,7,9,7,3,4,4,5,8,5,6,6,159.11,76.65,2.92,0.4818,0.0482,0.0298,0.0686,12.99,2,11774.0,74,2
AS-00993,Adams Barchas,Consumer,Philippines,Southeast Asia,Manila,National Capital,Female,52,50-64,Doctorate,Married,35,99.0,4742.0,2119.6,145.89,4596.11,212.2,0.0308571428571428,2022-01-18,2024-10-22,1008,34,29.647058823529413,Curtains,21,21.708571428571428,25,22,25,72,5,12,1,17,3,2,5,1,3,4,5,2,3,3,2,2,135.49,60.56,2.83,0.447,0.0447,0.0308,0.0347,21.71,70,4742.0,35,4
AT-00269,Gilbert Farhat,Corporate,United States,South,Raleigh,North Carolina,Female,21,18-24,High School,Single,49,143.0,8123.0,3822.2,251.9,7871.1,381.9,0.0312244897959183,2022-01-15,2024-12-23,1073,42,22.354166666666668,Shirts,20,21.80816326530612,35,32,36,103,1,16,0,32,5,1,8,6,3,1,5,3,2,2,4,9,165.78,78.0,2.92,0.4705,0.047,0.031,0.0457,21.81,8,8123.0,49,3
AU-001345,Jimenez Gastineau,Consumer,France,Central,Ajaccio,Corsica,Female,48,35-49,Doctorate,Married,49,163.0,6679.0,2912.5,236.63,6442.37,291.4,0.0348979591836734,2022-01-15,2024-12-25,1075,47,22.39583333333333,Sneakers,23,20.40816326530612,40,31,42,113,0,17,0,32,6,2,4,6,6,3,3,7,4,1,2,5,136.31,59.44,3.33,0.4361,0.0436,0.0354,0.0456,20.41,6,6679.0,49,3
AU-00232,Shelton Gastineau,Consumer,Iraq,EMEA,Ad Diwaniyah,Al Qadisiyah,Female,63,50-64,Doctorate,Married,61,185.0,10464.0,5002.5,336.82,10127.18,500.3,0.031639344262295,2022-01-20,2024-12-17,1062,53,17.7,Formal Shoes,24,20.891803278688528,42,41,46,129,2,20,1,38,3,7,2,10,2,3,5,6,5,7,3,8,171.54,82.01,3.03,0.4781,0.0478,0.0322,0.0574,20.89,14,10464.0,61,3
AU-003823,Horton Gastineau,Consumer,Japan,North Asia,Ichikawa,Chiba,Female,64,50-64,Doctorate,Married,47,141.0,7823.0,3782.6,227.15,7595.849999999999,378.3,0.0297872340425531,2022-01-15,2024-12-23,1073,37,23.32608695652174,Shirts,20,22.570212765957447,37,37,37,111,1,12,3,31,4,5,2,2,3,4,3,6,3,5,5,5,166.45,80.48,3.0,0.4835,0.0484,0.029,0.0438,22.57,8,7823.0,47,3
AY-001765,Weber Halladay,Consumer,India,Central Asia,Meerut,Uttar Pradesh,Female,19,18-24,High School,Married,101,295.0,16632.0,7877.1,472.69,16159.31,787.6,0.0285148514851485,2022-01-13,2024-12-24,1076,80,10.76,Shirts,26,20.44158415841584,66,61,70,197,5,27,4,65,6,9,11,7,10,11,7,9,9,5,6,11,164.67,77.99,2.92,0.4736,0.0474,0.0284,0.0939,20.44,7,16632.0,101,0
AY-002039,Dickerson Moray,Home Office,Mexico,North,Acayucan,Veracruz,Female,48,35-49,Doctorate,Married,63,197.0,10532.0,5052.5,299.58,10232.42,505.6,0.0292063492063492,2022-01-16,2024-12-29,1078,54,17.387096774193548,Titak watch,25,21.34285714285714,49,42,54,145,5,14,6,38,4,5,7,4,10,7,4,3,2,5,3,9,167.17,80.2,3.13,0.4797,0.048,0.0284,0.0584,21.34,2,10532.0,63,3
AY-00265,Wolf Murray,Corporate,United States,Central,Indianapolis,Indiana,Female,19,18-24,High School,Single,59,175.0,10064.0,4927.6,277.08,9786.92,492.9,0.0277966101694915,2022-01-14,2024-12-15,1066,53,18.379310344827587,Casula Shoes,23,19.2864406779661,46,43,51,140,3,25,0,31,7,9,4,5,5,6,6,3,3,4,3,4,170.58,83.52,2.97,0.4896,0.049,0.0275,0.0553,19.29,16,10064.0,59,3
AY-002891,Kirk Murray,Home Office,France,Central,Echirolles,Rhône-Alpes,Female,59,50-64,Doctorate,Married,63,191.0,10802.0,5186.1,312.49,10489.51,518.8,0.029047619047619,2022-01-15,2024-12-26,1076,54,17.35483870967742,Titak watch,21,19.942857142857143,51,43,52,146,1,29,0,33,4,5,3,3,3,11,5,3,9,6,4,7,171.46,82.32,3.03,0.4801,0.048,0.0289,0.0586,19.94,5,10802.0,63,3
AY-005289,Melton Ordway,Corporate,Cuba,Caribbean,Santiago de Cuba,Santiago de Cuba,Male,25,25-34,Associate Degree,Single,66,220.0,10841.0,4965.2,325.55,10515.45,496.6,0.0304545454545454,2022-01-15,2024-12-16,1066,55,16.4,Suits,27,12.095454545454544,23,22,29,74,0,31,5,30,9,4,6,4,9,6,6,7,4,4,3,4,164.26,75.23,3.33,0.458,0.0458,0.03,0.0619,12.1,15,10841.0,66,2
AY-00711,Morrow Murray,Home Office,United States,Central,Aurora,Illinois,Female,20,18-24,High School,Married,61,194.0,8921.0,3889.6,255.06,8665.94,388.8,0.0291803278688524,2022-01-15,2024-10-27,1016,53,16.933333333333334,Sports Wear,27,21.05245901639344,42,37,44,123,3,12,2,44,8,5,9,4,4,5,7,5,5,3,3,3,146.25,63.76,3.18,0.436,0.0436,0.0286,0.06,21.05,65,8921.0,61,4
AY-00829,Lowe Gannaway,Corporate,Romania,EMEA,Oradea,Bihor,Male,43,35-49,Doctorate,Married,61,178.0,9751.0,4661.7,312.53000000000003,9438.47,465.6,0.031967213114754,2022-02-15,2024-12-15,1034,49,17.233333333333334,T - Shirts,24,13.839344262295082,20,20,35,75,5,19,0,37,5,3,1,7,4,4,8,2,7,7,7,6,159.85,76.42,2.92,0.4781,0.0477,0.0321,0.059,13.84,16,9751.0,61,1
AY-00848,Monroe Murray,Consumer,United States,South,Jackson,Mississippi,Female,19,18-24,Associate Degree,Single,65,186.0,10041.0,4769.2,309.05,9731.95,476.6,0.0298461538461538,2022-01-15,2024-12-15,1065,55,16.640625,Sofa Covers,27,19.9,48,47,50,145,0,24,0,41,4,6,4,2,11,8,3,5,6,5,6,5,154.48,73.37,2.86,0.475,0.0475,0.0308,0.061,19.9,16,10041.0,65,3
BB-0042654,Landry Stobb,Home Office,Argentina,South,Buenos Aires,Buenos Aires,Female,21,18-24,Associate Degree,Married,52,169.0,8107.0,3636.8,227.37,7879.63,363.4,0.0282692307692307,2022-01-15,2024-12-29,1079,45,21.15686274509804,Jeans,18,19.01923076923077,40,37,43,120,0,14,17,21,6,5,6,2,4,6,2,3,3,7,3,5,155.9,69.94,3.25,0.4486,0.0448,0.028,0.0482,19.02,2,8107.0,52,3
BE-00457,French Liebe,Corporate,Saudi Arabia,EMEA,Riyadh,Ar Riyad,Male,26,25-34,Associate Degree,Married,57,159.0,9620.0,4673.6,295.7,9324.3,467.3,0.0303508771929824,2022-01-15,2024-12-22,1072,53,19.142857142857142,Jeans,23,13.554385964912282,26,18,39,83,3,20,0,34,3,7,6,4,7,4,6,6,4,1,4,5,168.77,81.99,2.79,0.4858,0.0486,0.0307,0.0532,13.55,9,9620.0,57,1
BS-001415,Ortega Jacobs,Consumer,United States,Central,Houston,Texas,Male,18,18-24,High School,Single,82,242.0,13078.0,6205.9,352.96,12725.04,621.1,0.028170731707317,2022-01-18,2024-11-25,1042,63,12.864197530864198,Suits,28,12.88170731707317,40,19,38,97,5,33,0,44,4,4,7,12,5,8,4,9,7,16,6,0,159.49,75.68,2.95,0.4745,0.0475,0.027,0.0787,12.88,36,13078.0,82,2
BS-002403,Hampton Jacobs,Consumer,France,Central,Levallois-Perret,Ile-de-France,Female,22,18-24,Associate Degree,Married,36,103.0,4997.0,2354.6,156.34,4840.66,235.5,0.0316666666666666,2022-02-14,2024-12-23,1043,32,29.8,Sports Wear,20,20.211111111111112,25,16,31,72,1,10,0,25,3,3,2,4,5,3,0,3,3,2,6,2,138.81,65.41,2.86,0.4712,0.0471,0.0313,0.0345,20.21,8,4997.0,36,1
BS-00346,Patton Jacobs,Consumer,Italy,South,Rome,Lazio,Male,18,18-24,High School,Single,91,273.0,13609.0,6285.2,362.63,13246.37,628.8,0.0271428571428571,2022-01-15,2024-12-29,1079,73,11.988888888888887,Casula Shoes,34,12.31978021978022,38,35,51,124,1,34,1,55,5,2,12,7,7,8,11,8,5,13,5,8,149.55,69.07,3.0,0.4618,0.0462,0.0266,0.0843,12.32,2,13609.0,91,2
BS-00831,Joseph Jacobs,Home Office,Brazil,South,Fortaleza,Ceará,Female,29,25-34,Bachelor,Single,83,244.0,13172.0,6351.8,392.35,12779.65,635.5,0.0292771084337349,2022-01-25,2024-12-26,1066,67,13.0,Formal Shoes,27,21.53253012048193,58,58,61,177,6,36,7,34,7,5,7,6,12,6,5,9,8,7,7,4,158.7,76.53,2.94,0.4822,0.0482,0.0298,0.0779,21.53,5,13172.0,83,0
BS-00975,Swanson Jacobs,Consumer,Honduras,Central,La Ceiba,Atlántida,Female,19,18-24,High School,Single,87,262.0,13184.0,5931.8,414.25,12769.75,593.3,0.0317241379310344,2022-01-15,2024-12-17,1067,68,12.406976744186046,Sneakers,24,22.072413793103447,59,58,66,183,7,14,8,58,7,10,5,5,7,8,9,7,8,10,5,6,151.54,68.18,3.01,0.4499,0.045,0.0314,0.0815,22.07,14,13184.0,87,0
BY-001042,Bailey Bixby,Consumer,United States,South,Coral Springs,Florida,Male,26,25-34,Bachelor,Single,75,234.0,12270.0,5643.2,399.5,11870.5,564.7,0.032,2022-01-26,2024-12-28,1067,64,14.41891891891892,Casula Shoes,28,12.136,30,12,36,78,3,38,2,32,4,6,5,7,4,8,7,13,6,5,6,4,163.6,75.24,3.12,0.4599,0.046,0.0326,0.0703,12.14,3,12270.0,75,2
BY-00990,Todd Hughsby,Consumer,Germany,Central,Munich,Bavaria,Female,50,50-64,Doctorate,Single,74,229.0,11942.0,5447.900000000001,374.58,11567.42,544.5,0.0316216216216216,2022-01-15,2024-12-26,1076,66,14.73972602739726,Sports Wear,23,22.13783783783784,56,47,56,159,10,6,0,58,6,5,5,8,6,5,5,6,6,9,7,6,161.38,73.62,3.09,0.4562,0.0456,0.0314,0.0688,22.14,5,11942.0,74,0
CE-00202,Hunter Chance,Consumer,Sweden,North,Haninge,Stockholm,Male,27,25-34,Bachelor,Married,68,203.0,10506.0,4818.2,307.37,10198.63,482.1,0.0289705882352941,2022-02-15,2024-12-26,1045,60,15.597014925373134,Titak watch,33,12.211764705882352,29,17,32,78,5,20,1,42,6,6,6,5,4,6,5,3,11,5,5,6,154.5,70.86,2.99,0.4586,0.0459,0.0293,0.0651,12.21,5,10506.0,68,2
CE-003220,Kane Wallace,Home Office,Morocco,Africa,Meknes,Meknès-Tafilalet,Female,18,18-24,High School,Single,38,111.0,5697.0,2719.3,166.73,5530.27,272.1,0.0294736842105263,2022-01-15,2024-09-24,983,37,26.56756756756757,Formal Shoes,22,20.907894736842103,30,24,29,83,5,5,0,28,6,6,2,2,2,4,5,5,2,0,2,2,149.92,71.56,2.92,0.4773,0.0478,0.0293,0.0387,20.91,98,5697.0,38,4
CE-004243,Mendez Grace,Corporate,Germany,Central,Hamburg,Hamburg,Female,53,50-64,Doctorate,Married,52,162.0,8698.0,3854.0,305.35,8392.65,385.4,0.035576923076923,2022-01-15,2024-11-22,1042,42,20.431372549019606,Titak watch,23,22.14423076923077,36,32,42,110,0,15,1,36,5,6,3,5,3,3,5,7,5,2,5,3,167.27,74.12,3.12,0.4431,0.0443,0.0351,0.0499,22.14,39,8698.0,52,4
CE-005797,Evans Bellavance,Home Office,United States,East,Philadelphia,Pennsylvania,Female,33,25-34,Bachelor,Single,63,199.0,9999.0,4469.7,346.15,9652.85,447.1,0.0355555555555555,2022-01-15,2024-12-27,1077,52,17.370967741935484,T - Shirts,21,22.622222222222224,45,39,49,133,6,20,3,34,3,5,6,7,11,8,2,6,5,1,4,5,158.71,70.95,3.16,0.447,0.0447,0.0346,0.0585,22.62,4,9999.0,63,3
CH-001015,Banks Ducich,Corporate,Australia,Oceania,Maryborough,Queensland,Female,29,25-34,Bachelor,Single,56,167.0,8424.0,3952.7,233.57,8190.43,395.5,0.0282142857142857,2022-01-15,2024-12-20,1070,52,19.454545454545453,Suits,24,22.053571428571427,42,37,45,124,2,10,4,40,1,4,4,5,5,7,5,4,5,6,4,6,150.43,70.58,2.98,0.4692,0.0469,0.0277,0.0523,22.05,11,8424.0,56,3
CH-001094,Hopkins Französisch,Consumer,United Kingdom,North,London,England,Female,18,18-24,High School,Married,71,214.0,11048.0,5025.1,325.34,10722.66,502.4,0.0288732394366197,2022-01-15,2024-12-29,1079,60,15.414285714285716,Casula Shoes,27,22.791549295774647,50,44,58,152,15,12,0,44,5,5,9,1,6,4,7,4,8,7,7,8,155.61,70.78,3.01,0.4548,0.0455,0.0294,0.0658,22.79,2,11048.0,71,0
CH-00141,Johnston Ducich,Consumer,United Kingdom,North,London,England,Male,45,35-49,Master,Married,73,221.0,10886.0,5160.3,314.19,10571.81,515.6,0.0297260273972602,2022-01-15,2024-12-29,1079,62,14.98611111111111,Car Body Covers,27,12.593150684931508,33,32,38,103,8,28,3,34,7,5,5,4,10,5,7,9,2,4,12,3,149.12,70.69,3.03,0.474,0.0474,0.0289,0.0677,12.59,2,10886.0,73,2
CH-001428,Davidson Französisch,Consumer,Australia,Oceania,Ballarat,Victoria,Male,25,25-34,Associate Degree,Single,48,127.0,7314.0,3292.0,236.1,7077.9,329.4,0.03125,2022-02-15,2024-12-24,1043,39,22.19148936170213,Suits,22,12.335416666666667,21,20,25,66,6,17,1,24,1,2,8,1,7,3,4,3,6,2,3,8,152.38,68.58,2.65,0.4501,0.045,0.0323,0.046,12.34,7,7314.0,48,1
CH-001440,Lambert Glotzbach,Consumer,Chile,South,Puente Alto,Santiago,Male,32,25-34,Bachelor,Single,46,117.0,7580.0,3763.2,208.33,7371.67,376.4,0.0278260869565217,2022-01-15,2024-12-31,1081,42,24.022222222222226,Running Shoes,21,14.080434782608696,19,14,25,58,4,13,5,24,5,4,2,3,4,3,3,1,8,2,4,7,164.78,81.81,2.54,0.4965,0.0497,0.0275,0.0426,14.08,0,7580.0,46,1
CH-00183,Bates Gockenbach,Consumer,China,North Asia,Wafangdian,Liaoning,Male,29,25-34,Master,Single,102,314.0,15968.0,7545.8,438.49,15529.51,754.4,0.0281372549019607,2022-01-15,2024-12-28,1078,84,10.673267326732674,Shirts,29,13.577450980392156,31,32,53,116,12,31,1,58,10,4,10,11,10,8,8,9,6,7,7,12,156.55,73.98,3.08,0.4726,0.0472,0.0275,0.0946,13.58,3,15968.0,102,2
CH-001852,Boyer Skach,Consumer,United States,East,Clifton,New Jersey,Female,22,18-24,Bachelor,Married,51,153.0,7533.0,3453.9,254.08,7278.92,345.4,0.0339215686274509,2022-04-15,2024-12-24,984,45,19.68,Formal Shoes,23,22.29803921568628,39,35,43,117,1,18,0,32,1,1,5,7,5,4,4,7,4,4,2,7,147.71,67.72,3.0,0.4585,0.0459,0.0337,0.0518,22.3,7,7533.0,51,4
CH-00244,Russell Buch,Home Office,Australia,Oceania,Gold Coast,Queensland,Male,19,18-24,Associate Degree,Single,69,209.0,10466.0,4666.4,303.36,10162.64,466.5,0.0284057971014492,2022-01-15,2024-12-31,1081,61,15.897058823529411,Casula Shoes,34,12.434782608695652,33,27,41,101,1,31,4,33,7,6,3,1,2,7,7,9,7,9,6,5,151.68,67.63,3.03,0.4459,0.0446,0.029,0.0638,12.43,0,10466.0,69,2
CH-00267,Moses Rittenbach,Consumer,Brazil,South,Serra,Espírito Santo,Male,33,25-34,Doctorate,Married,64,190.0,9760.0,4367.0,319.48,9440.52,436.4,0.03203125,2022-01-21,2024-12-16,1060,60,16.825396825396826,Fossil Watch,27,12.1328125,26,18,29,73,7,14,1,42,5,2,9,3,2,6,4,4,10,7,8,4,152.5,68.23,2.97,0.4474,0.0447,0.0327,0.0604,12.13,15,9760.0,64,1
CH-00322,May Französisch,Consumer,Morocco,Africa,Casablanca,Grand Casablanca,Female,31,25-34,Doctorate,Married,100,317.0,14430.0,6499.5,414.65,14015.35,649.7,0.0278,2022-01-15,2024-12-15,1065,79,10.757575757575758,Sneakers,29,21.166,72,70,76,218,16,36,1,47,6,13,9,8,8,6,8,10,9,6,11,6,144.3,65.0,3.17,0.4504,0.045,0.0287,0.0939,21.17,16,14430.0,100,0
CH-00382,Oliver Dortch,Corporate,Cuba,Caribbean,Matanzas,Matanzas,Male,29,25-34,Doctorate,Single,58,187.0,8715.0,4054.7,261.42,8453.58,405.5,0.0308620689655172,2022-02-20,2024-12-15,1029,51,18.05263157894737,Beds,26,13.468965517241378,20,15,29,64,8,17,0,33,4,5,8,6,1,6,3,6,5,3,7,4,150.26,69.91,3.22,0.4653,0.0465,0.03,0.0564,13.47,16,8715.0,58,1
CH-00404,Hardin Roach,Consumer,France,Central,Concarneau,Brittany,Male,18,18-24,High School,Single,71,217.0,10545.0,4764.1,296.72,10248.28,476.4,0.0285915492957746,2022-01-15,2024-12-19,1069,61,15.271428571428572,Formal Shoes,32,12.87605633802817,23,18,38,79,23,25,1,22,3,4,1,6,11,3,2,8,7,9,10,7,148.52,67.1,3.06,0.4518,0.0452,0.0281,0.0664,12.88,12,10545.0,71,2
CH-0047,Kerr Toch,Corporate,India,Central Asia,Vadodara,Gujarat,Male,37,35-49,Master,Single,62,182.0,9042.0,3935.9,247.46,8794.54,393.7,0.0282258064516129,2022-01-15,2024-12-28,1078,57,17.672131147540984,Sports Wear,29,13.033870967741937,23,21,39,83,7,28,4,23,7,7,3,4,11,3,4,6,3,4,2,8,145.84,63.48,2.94,0.4353,0.0435,0.0274,0.0575,13.03,3,9042.0,62,1
